@relation 'virus-weka.filters.unsupervised.attribute.Remove-R74,76,82-83,92-98-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval-Sweka.attributeSelection.BestFirst -D 1 -N 5'

@attribute SECUR32.DLL {0,1}
@attribute SHLWAPI.DLL {0,1}
@attribute ImageBase numeric
@attribute CheckSum numeric
@attribute SizeOfStackReserve numeric
@attribute IMAGE_DIRECTORY_ENTRY_SECURITY.Size numeric
@attribute IMAGE_DIRECTORY_ENTRY_DEBUG.Size numeric
@attribute text.PointerToRelocations numeric
@attribute rsrc.Characteristics numeric
@attribute RT_MESSAGETABLE numeric
@attribute RT_GROUP_ICON numeric
@attribute RT_VERSION numeric
@attribute result {virus,begnign}

@data
0,0,65536,68446,262144,0,28,0,1107296320,0,0,1,begnign
0,0,65536,196218,262144,0,56,0,1107296320,0,0,1,begnign
0,0,65536,63660,262144,0,28,0,1107296320,0,0,1,begnign
0,0,65536,19735,262144,0,28,0,1107296320,0,0,1,begnign
0,0,65536,70779,262144,0,28,0,1107296320,0,0,1,begnign
0,0,65536,50091,262144,0,28,0,1107296320,0,0,1,begnign
0,0,65536,612459,262144,0,56,0,1107296320,0,0,1,begnign
0,0,65536,33923,262144,0,28,0,1107296320,0,0,1,begnign
0,0,65536,51756,262144,0,28,0,1107296320,0,0,1,begnign
0,0,65536,86003,262144,0,28,0,1107296320,0,0,1,begnign
0,0,65536,91907,262144,0,28,0,1107296320,0,0,1,begnign
0,0,65536,114965,262144,0,28,0,1107296320,0,0,1,begnign
0,0,65536,105802,262144,0,28,0,1107296320,0,0,1,begnign
0,0,65536,167192,262144,0,28,0,1107296320,0,0,1,begnign
0,0,65536,45057,262144,0,28,0,1107296320,0,0,1,begnign
0,0,65536,77321,262144,0,28,0,1107296320,1,0,1,begnign
0,0,65536,102257,262144,0,28,0,1107296320,1,0,1,begnign
0,0,65536,49651,262144,0,28,0,1107296320,0,0,1,begnign
0,0,65536,25189,262144,0,28,0,1107296320,1,0,1,begnign
0,0,65536,92666,262144,0,28,0,1073741888,1,0,1,begnign
0,0,65536,37657,262144,0,28,0,1107296320,0,0,1,begnign
0,0,65536,157273,262144,0,28,0,1107296320,1,0,1,begnign
0,0,65536,38887,262144,0,28,0,1107296320,0,0,1,begnign
0,0,65536,199513,262144,0,56,0,1107296320,0,0,1,begnign
0,0,65536,51710,262144,0,28,0,1107296320,1,0,1,begnign
0,0,65536,64839,262144,5632,28,0,1107296320,0,0,1,begnign
0,0,65536,124501,262144,0,28,0,1107296320,0,0,1,begnign
0,0,65536,25740,262144,0,28,0,1107296320,0,0,1,begnign
0,0,65536,116769,262144,5632,28,0,1107296320,0,0,1,begnign
0,0,65536,70560,262144,5632,28,0,1107296320,0,0,1,begnign
0,0,65536,45799,262144,0,28,0,1107296320,0,0,1,begnign
0,0,65536,64229,262144,0,56,0,1107296320,0,0,1,begnign
0,0,65536,54933,262144,0,28,0,1107296320,0,0,1,begnign
0,0,65536,100518,262144,0,56,0,1107296320,0,0,1,begnign
0,0,65536,70833,262144,0,28,0,1107296320,0,0,1,begnign
0,0,65536,82991,262144,0,28,0,1107296320,0,0,1,begnign
0,0,65536,194822,262144,0,56,0,1107296320,0,0,1,begnign
0,0,65536,58039,262144,0,28,0,1107296320,0,0,1,begnign
0,0,65536,236300,262144,0,28,0,1107296320,0,0,1,begnign
0,0,65536,153695,262144,136,28,0,1107296320,0,0,1,begnign
0,0,65536,99169,262144,0,28,0,1107296320,1,0,1,begnign
0,0,65536,76582,262144,0,28,0,1107296320,0,0,1,begnign
0,0,65536,33069,262144,0,28,0,1107296320,0,0,1,begnign
0,0,65536,209543,262144,0,28,0,1107296320,0,0,1,begnign
0,0,65536,85571,262144,0,28,0,1107296320,0,0,1,begnign
0,0,65536,22861,262144,0,28,0,1107296320,0,0,1,begnign
0,0,65536,135425,262144,0,28,0,1107296320,0,0,1,begnign
0,0,65536,140715,262144,0,28,0,1107296320,0,0,1,begnign
0,0,65536,63976,262144,0,28,0,1107296320,0,0,1,begnign
0,0,65536,76042,262144,0,28,0,1107296320,0,0,1,begnign
0,0,65536,88887,262144,0,56,0,1107296320,1,0,1,begnign
0,0,65536,35005,262144,0,28,0,1107296320,0,0,1,begnign
0,0,65536,74187,262144,0,28,0,1107296320,0,0,1,begnign
0,0,65536,59905,262144,0,28,0,1107296320,0,0,1,begnign
0,0,65536,20798,262144,0,28,0,1107296320,0,0,1,begnign
0,0,65536,37827,262144,0,28,0,1107296320,0,0,1,begnign
0,0,65536,63143,262144,0,28,0,1107296320,0,0,1,begnign
0,0,65536,31955,262144,0,28,0,1107296320,0,0,1,begnign
0,0,65536,88241,262144,0,28,0,1107296320,1,0,1,begnign
0,0,65536,346273,262144,0,56,0,1107296320,0,0,1,begnign
0,0,65536,111787,262144,0,28,0,1107296320,0,0,1,begnign
0,0,65536,14394,262144,0,28,0,1107296320,0,0,1,begnign
0,0,65536,96611,262144,0,28,0,1107296320,0,0,1,begnign
0,0,65536,116686,262144,0,56,0,1107296320,0,0,1,begnign
0,0,65536,15555,262144,0,28,0,1107296320,0,0,1,begnign
0,0,65536,401380,262144,0,56,0,1107296320,0,0,1,begnign
0,0,65536,226581,262144,0,28,0,1107296320,0,0,1,begnign
0,0,65536,25758,262144,0,28,0,1107296320,0,0,1,begnign
0,0,65536,70040,262144,136,28,0,1107296320,0,0,1,begnign
0,0,65536,58567,262144,136,28,0,1107296320,0,0,1,begnign
0,0,65536,57013,262144,136,28,0,1107296320,0,0,1,begnign
0,0,65536,102841,262144,0,28,0,1107296320,0,0,1,begnign
0,0,65536,80041,262144,0,28,0,1107296320,0,0,1,begnign
0,0,65536,26964,262144,0,28,0,1107296320,0,0,1,begnign
0,0,65536,119071,262144,0,28,0,1107296320,0,0,1,begnign
0,0,65536,445375,262144,0,28,0,1107296320,0,0,1,begnign
0,0,65536,60145,262144,0,28,0,1107296320,0,0,1,begnign
0,0,65536,57695,262144,0,28,0,1107296320,0,0,1,begnign
0,0,65536,42467,262144,0,28,0,1107296320,0,0,1,begnign
0,0,65536,65740,262144,0,28,0,1107296320,0,0,1,begnign
0,0,65536,16559,262144,0,28,0,1107296320,0,0,1,begnign
0,0,65536,39381,262144,0,28,0,1107296320,0,0,1,begnign
0,0,65536,64444,262144,0,28,0,1107296320,0,0,1,begnign
0,0,65536,33564,262144,0,28,0,1107296320,0,0,1,begnign
0,0,65536,174828,262144,0,28,0,1107296320,0,0,1,begnign
0,0,65536,70977,262144,0,28,0,1107296320,0,0,1,begnign
0,0,65536,56116,262144,0,28,0,1107296320,0,0,1,begnign
0,0,65536,122918,262144,0,28,0,1107296320,0,0,1,begnign
0,0,65536,71436,262144,0,28,0,1107296320,0,0,1,begnign
0,0,65536,82639,262144,0,28,0,1107296320,0,0,1,begnign
0,0,65536,102045,262144,6704,28,0,1107296320,0,0,1,begnign
0,0,65536,67027,262144,6704,28,0,1107296320,1,0,1,begnign
0,0,65536,127460,262144,6704,28,0,1107296320,0,0,1,begnign
0,0,65536,14844,262144,6960,28,0,1107296320,0,0,1,begnign
0,0,65536,74048,262144,6960,28,0,1107296320,0,0,1,begnign
0,0,65536,65596,262144,6704,28,0,1107296320,0,0,1,begnign
0,0,65536,123074,262144,6704,28,0,1107296320,0,0,1,begnign
0,0,65536,86524,262144,0,28,0,1107296320,1,0,1,begnign
0,0,65536,38789,262144,0,28,0,1107296320,0,0,1,begnign
0,0,65536,101565,262144,0,56,0,1107296320,0,0,1,begnign
0,0,65536,54784,262144,0,28,0,1107296320,0,0,1,begnign
0,0,65536,53635,262144,0,28,0,1107296320,0,0,1,begnign
0,0,1700855808,220052,262144,0,28,0,1073741888,0,0,1,begnign
0,0,4194304,495732,262144,0,28,0,1073741888,0,1,1,begnign
0,0,16777216,83799,262144,0,28,0,0,0,0,0,begnign
0,0,16777216,106076,262144,0,28,0,1073741888,0,1,1,begnign
0,0,1661534208,123301,262144,0,28,0,1073741888,0,0,1,begnign
0,0,4194304,63334,262144,0,28,0,1073741888,0,1,1,begnign
0,1,4194304,516637,262144,0,28,0,1073741888,0,1,1,begnign
0,0,1661206528,53784,262144,0,28,0,1073741888,0,0,1,begnign
0,1,805306368,3024348,1048576,5504,28,0,1073741888,0,0,1,begnign
0,1,4194304,248189,1048576,5504,0,0,1073741888,0,1,1,begnign
0,0,1757347840,123646,1048576,0,0,0,1107296320,0,5,1,begnign
0,0,1628176384,121266,262144,0,28,0,1073741888,0,0,1,begnign
0,0,16777216,75530,262144,0,28,0,1073741888,1,0,1,begnign
0,1,1517944832,183055,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1618542592,22513,262144,0,28,0,1073741888,0,0,1,begnign
0,1,1617887232,628275,262144,0,28,0,1073741888,0,2,1,begnign
0,1,1617821696,61589,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1617756160,58811,262144,0,28,0,1073741888,0,0,1,begnign
0,0,16777216,51131,262144,0,28,0,1073741888,0,1,1,begnign
0,1,16777216,105800,262144,0,28,0,1073741888,1,1,1,begnign
0,0,65536,92854,262144,0,56,0,1107296320,1,0,1,begnign
0,0,65536,87112,262144,0,28,0,1107296320,1,0,1,begnign
0,0,65536,38887,262144,0,28,0,1107296320,0,0,1,begnign
0,1,16777216,393160,262144,0,28,0,1073741888,0,1,1,begnign
0,0,16777216,72891,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1855586304,290523,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1767964672,78300,1048576,0,28,0,1073741888,0,0,1,begnign
0,0,1767571456,54850,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1763508224,188325,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1535377408,551530,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1722744832,120308,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1094320128,40776,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1222705152,42633,262144,0,28,0,1073741888,0,1,1,begnign
0,0,1627062272,90573,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1622147072,74464,262144,0,28,0,1073741888,0,0,1,begnign
0,1,1618739200,180042,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1614086144,127191,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1602617344,109690,262144,0,28,0,1073741888,0,2,1,begnign
0,0,1597767680,123066,262144,0,28,0,1073741888,1,3,1,begnign
0,0,1596260352,38932,262144,0,28,0,1073741888,0,0,1,begnign
0,1,1596063744,78243,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1557790720,101645,262144,0,28,0,1073741888,0,0,1,begnign
0,1,1329659904,75467,262144,0,28,0,1073741888,0,0,1,begnign
0,1,1526792192,149491,262144,0,28,0,1073741888,0,1,1,begnign
0,0,1928069120,9374,1048576,0,28,0,1073741888,0,0,1,begnign
0,0,268435456,0,1048576,0,0,0,1073741888,0,0,1,begnign
0,0,268435456,0,1048576,0,28,0,1073741888,0,0,1,begnign
0,0,536870912,71499,262144,0,0,0,1073741888,1,0,1,begnign
0,0,1496514560,142345,262144,0,28,0,1073741888,1,0,1,begnign
0,0,1182793728,165370,262144,0,28,0,1073741888,1,0,1,begnign
0,0,4194304,43971,262144,0,0,0,1073741888,0,0,1,begnign
0,0,1657274368,64052,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1183842304,276301,262144,0,28,0,1073741888,1,0,1,begnign
0,0,1183252480,299151,262144,0,28,0,1073741888,1,0,1,begnign
0,0,16777216,155299,262144,0,28,0,1073741888,0,1,1,begnign
0,1,16777216,260938,262144,0,28,0,1073741888,0,4,1,begnign
0,1,16777216,242704,262144,0,28,0,1073741888,0,4,1,begnign
0,1,1559822336,251542,262144,0,28,0,1073741888,1,0,1,begnign
0,1,1183580160,201212,262144,0,28,0,1073741888,1,0,1,begnign
0,0,1756823552,206976,262144,0,28,0,1073741888,1,0,1,begnign
0,0,1182990336,175481,262144,0,28,0,1073741888,1,0,1,begnign
0,0,1902575616,1365706,262144,0,28,0,1073741888,0,0,1,begnign
0,1,1769865216,107296,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1818296320,175508,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1965490176,303857,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1769930752,33322,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1969160192,488438,262144,0,28,0,1073741888,0,0,1,begnign
1,0,1767702528,210950,262144,0,28,0,1073741888,0,0,1,begnign
1,0,1765867520,84069,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1705246720,60645,262144,0,28,0,1073741888,0,0,1,begnign
0,0,16777216,75812,1048576,0,28,0,1073741888,0,0,1,begnign
0,0,1577254912,173807,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1619591168,304696,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1603731456,80729,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1598357504,268750,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1581121536,154203,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1580269568,239456,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1964376064,180607,1048576,0,28,0,1073741888,0,0,1,begnign
0,0,16777216,80827,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1550712832,85378,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1541668864,102855,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1532952576,68377,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1531641856,95320,262144,0,28,0,1073741888,0,0,1,begnign
0,0,16777216,28827,1048576,0,28,0,1073741888,0,0,1,begnign
0,0,1526988800,144242,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1522728960,174481,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1518206976,48507,262144,0,28,0,1073741888,0,0,1,begnign
0,0,4194304,41574,262144,0,0,0,1073741888,0,0,1,begnign
0,1,1535967232,250944,262144,0,28,0,1073741888,0,9,1,begnign
0,0,1964965888,235887,262144,0,56,0,1073741888,0,0,1,begnign
0,0,1942618112,125952,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1976565760,591665,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1517748224,199368,262144,0,28,0,1073741888,0,0,1,begnign
0,0,4194304,90588,262144,0,0,0,1073741888,0,0,1,begnign
0,0,1966014464,322050,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1517682688,98216,262144,0,28,0,1073741888,1,0,1,begnign
0,0,1961164800,74447,262144,0,56,0,1073741888,0,0,1,begnign
0,0,1961033728,92780,262144,0,28,0,1073741888,0,0,1,begnign
0,0,16777216,174976,1048576,0,28,0,1073741888,0,0,1,begnign
0,0,1720778752,254946,262144,0,28,0,1073741888,0,0,1,begnign
0,0,16777216,57529,1048576,0,28,0,1073741888,0,1,1,begnign
0,0,1515061248,52094,262144,0,0,0,1073741888,1,0,1,begnign
0,0,16777216,248936,262144,0,28,0,1073741888,0,0,1,begnign
0,0,4194304,62344,262144,0,0,0,1073741888,1,0,1,begnign
0,0,1499856896,101571,262144,0,28,0,1073741888,0,0,1,begnign
0,0,16777216,138847,262144,0,28,0,1073741888,0,0,1,begnign
1,1,16777216,425748,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1499725824,108762,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1499529216,181678,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1928265728,94765,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1499332608,221141,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1499070464,192077,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1498939392,124026,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1498808320,100170,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1498677248,98635,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1927872512,169625,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1498152960,477258,262144,0,28,0,1073741888,0,0,1,begnign
0,0,16777216,226128,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1498087424,72234,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1729626112,150364,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1497694208,59832,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1962409984,93669,262144,0,28,0,1073741888,1,0,1,begnign
0,0,1500053504,61557,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1173618688,79766,1048576,0,0,0,1073741888,0,0,1,begnign
0,0,1174142976,60847,1048576,0,0,0,1073741888,0,0,1,begnign
0,0,1173684224,54569,1048576,0,0,0,1073741888,0,0,1,begnign
0,0,268435456,43454,1048576,0,0,0,1073741888,0,0,1,begnign
0,0,268435456,11960,1048576,0,0,0,1073741888,0,0,1,begnign
0,0,268435456,67645,1048576,0,0,0,1073741888,0,0,1,begnign
0,0,268435456,31925,1048576,0,0,0,1073741888,0,0,1,begnign
0,0,268435456,66010,1048576,0,0,0,1073741888,0,0,1,begnign
0,0,268435456,38514,1048576,0,0,0,1073741888,1,0,1,begnign
0,0,268435456,22050,1048576,0,0,0,1073741888,0,0,1,begnign
0,0,268435456,22819,1048576,0,0,0,1073741888,0,0,1,begnign
0,0,268435456,16213,1048576,0,0,0,1073741888,0,0,1,begnign
0,0,268435456,38591,1048576,0,0,0,1073741888,0,0,1,begnign
0,0,268435456,29433,1048576,0,0,0,1073741888,1,0,1,begnign
0,0,268435456,11209,1048576,0,0,0,1073741888,0,0,1,begnign
0,0,16777216,5544,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1607467008,72481,1048576,0,0,0,1073741888,0,0,1,begnign
0,0,1892548608,131540,1048576,0,28,0,1073741888,0,0,1,begnign
0,0,1891500032,1030039,1048576,0,84,0,1073741888,0,0,1,begnign
0,0,1890451456,1017437,1048576,0,84,0,1073741888,0,0,1,begnign
0,0,1889992704,456089,1048576,0,84,0,1073741888,0,0,1,begnign
0,0,2085355520,498738,1048576,0,28,0,1073741888,0,0,1,begnign
0,0,2084700160,593013,1048576,0,28,0,1073741888,0,0,1,begnign
0,0,2014511104,662809,1048576,0,28,0,1073741888,0,0,1,begnign
0,0,1563820032,82050,1048576,0,0,0,1073741888,0,0,1,begnign
0,0,1563820032,94285,1048576,0,0,0,1073741888,0,0,1,begnign
0,0,1563820032,72767,1048576,0,0,0,1073741888,0,0,1,begnign
0,0,1563820032,92139,1048576,0,0,0,1073741888,0,0,1,begnign
0,0,1563820032,71119,1048576,0,0,0,1073741888,0,0,1,begnign
0,0,1563820032,83433,1048576,0,0,0,1073741888,0,0,1,begnign
0,0,1563820032,108269,1048576,0,0,0,1073741888,0,0,1,begnign
0,0,1563820032,105749,1048576,0,0,0,1073741888,0,0,1,begnign
0,0,1563820032,98914,1048576,0,0,0,1073741888,0,0,1,begnign
0,1,2015166464,1130576,1048576,0,28,0,1073741888,0,0,1,begnign
0,1,2016280576,1148596,1048576,0,28,0,1073741888,0,0,1,begnign
0,0,2085945344,121533,1048576,0,28,0,1073741888,0,0,1,begnign
0,0,2086993920,65918,1048576,0,28,0,1073741888,0,0,1,begnign
0,0,2017394688,281798,1048576,0,28,0,1073741888,0,0,1,begnign
0,0,2017984512,583520,1048576,9216,28,0,1073741888,0,0,1,begnign
0,0,2018639872,721183,1048576,9216,28,0,1073741888,0,0,1,begnign
0,1,1905590272,932440,262144,0,28,0,1073741888,0,4,1,begnign
0,1,1998061568,1068517,262144,0,28,0,1073741888,0,4,1,begnign
0,0,1889861632,115733,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1889468416,381707,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1263665152,72889,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1291386880,407619,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1892679680,1722334,262144,0,56,0,1073741888,0,0,1,begnign
0,0,1256783872,1761339,262144,0,56,0,1073741888,0,0,1,begnign
0,0,1289158656,877268,262144,0,28,0,1073741888,0,0,1,begnign
1,0,1284833280,1025962,262144,0,28,0,1073741888,1,0,1,begnign
0,0,4194304,148949,262144,0,0,0,1073741888,1,0,1,begnign
0,1,5368709120,0,1048576,0,0,0,0,0,0,0,virus
0,0,4194304,0,1048576,0,0,0,1342177344,0,1,1,virus
0,0,4194304,352035,1048576,0,0,0,1073741888,0,1,1,virus
0,0,4194304,0,1048576,0,0,0,3221225536,0,1,1,virus
0,0,4194304,177029,1048576,0,0,0,1073741888,0,1,1,virus
0,0,268435456,0,1048576,0,0,0,0,0,0,0,virus
0,0,4194304,0,1048576,0,0,0,1342177344,0,1,0,virus
0,0,4194304,0,1048576,0,0,0,3221225536,0,4,0,virus
0,0,4194304,92578,1048576,0,0,0,1073741888,0,1,1,virus
0,0,4194304,0,1048576,0,0,0,0,0,0,0,virus
0,0,4194304,239661,1048576,0,0,0,3221225536,0,1,1,virus
0,0,4194304,0,1048576,0,0,0,1073741888,0,1,0,virus
0,0,4849664,0,1048576,0,0,0,0,0,0,0,virus
0,0,4194304,65119,1048576,0,0,0,1073741888,0,1,1,virus
0,0,4194304,99075,1048576,0,0,0,1073741888,0,1,1,virus
0,0,4194304,0,1048576,0,0,0,1073741888,0,1,1,virus
0,0,4194304,0,1048576,0,0,0,1342177344,0,1,1,virus
0,0,4194304,0,1048576,0,0,0,1342177344,0,0,0,virus
0,0,4194304,365439,1048576,0,0,0,1073741888,0,1,1,virus
0,0,4194304,0,1048576,0,0,0,1073741888,0,0,1,virus
0,0,4194304,90910,1048576,0,0,0,1073741888,0,1,1,virus
0,0,4194304,0,1048576,0,0,0,1342177344,0,1,0,virus
0,0,4194304,0,1048576,0,0,0,1342177344,0,1,0,virus
0,0,4194304,67647,1048576,0,0,0,0,0,0,0,virus
0,0,4194304,0,1048576,0,0,0,0,0,1,1,virus
0,0,4194304,0,1048576,0,0,0,1342177344,0,1,0,virus
0,0,4194304,194966,1048576,0,0,0,3221225536,0,1,0,virus
0,0,4194304,61127,1048576,0,0,0,1073741888,0,1,1,virus
0,0,4194304,0,1048576,0,0,0,1073741888,0,0,0,virus
0,0,4194304,297723,1048576,0,0,0,3221225536,0,1,1,virus
0,0,4194304,46248,1048576,0,0,0,1073741888,0,1,1,virus
0,0,4194304,130140,1048576,0,0,0,1073741888,0,0,0,virus
0,0,4194304,0,1048576,0,0,0,0,0,1,1,virus
0,0,4194304,56198,1048576,0,0,0,1073741888,0,1,1,virus
0,0,4194304,83195,1048576,0,0,0,1073741888,0,1,1,virus
0,0,4194304,0,1048576,0,0,0,1342177344,0,1,0,virus
0,0,4194304,83712,1048576,0,0,0,1073741888,0,1,1,virus
0,0,4194304,0,1048576,0,0,0,1342177344,0,1,0,virus
0,0,4194304,0,1048576,0,0,0,1342177344,0,1,0,virus
0,0,4194304,0,1048576,0,0,0,0,0,0,0,virus
0,0,4194304,231363,1048576,0,0,0,1879049089,0,1,1,virus
0,0,4194304,41171,1048576,0,0,0,1073741888,0,1,1,virus
0,0,4194304,0,1048576,0,0,0,1073741888,0,6,1,virus
0,1,4194304,0,1048576,0,0,0,1073741888,0,0,0,virus
0,0,4194304,0,1048576,0,0,0,1342177344,0,1,0,virus
0,0,4194304,0,1048576,0,0,0,3221225536,0,1,1,virus
0,0,4194304,0,1048576,0,0,0,0,0,0,0,virus
0,0,4194304,0,1048576,0,0,0,1342177344,0,1,0,virus
0,0,4194304,0,1048576,0,0,0,0,0,0,0,virus
0,0,4194304,0,1048576,0,0,0,3221225536,0,1,0,virus
0,0,4194304,0,1048576,0,0,0,3221225536,0,1,0,virus
0,0,4194304,0,1048576,0,0,0,1342177344,0,1,0,virus
0,0,4194304,193177,1048576,0,0,0,1073741888,0,1,1,virus
0,0,4194304,147458,1048576,0,0,0,1073741888,0,1,1,virus
0,0,4194304,0,1048576,0,0,0,3221225536,0,1,0,virus
0,0,4194304,118691,1048576,0,0,0,1073741888,0,1,1,virus
0,0,4194304,1570959,1048576,0,0,0,1073741888,0,1,1,virus
0,0,4194304,0,1048576,0,0,0,3221225536,0,1,1,virus
0,0,4194304,70281,1048576,0,0,0,1073741888,0,1,1,virus
0,0,4194304,0,1048576,0,0,0,1073741888,0,1,1,virus
0,0,4194304,0,1048576,0,0,0,1342177344,0,1,0,virus
0,0,4194304,60247,1048576,0,0,0,1073741888,0,1,1,virus
0,0,4194304,0,1048576,0,0,0,1342177344,0,1,0,virus
0,0,4194304,511257,1048576,0,0,0,0,0,1,1,virus
0,0,4194304,424942,1048576,0,0,0,0,0,1,0,virus
0,0,4194304,0,1048576,0,0,0,1342177344,0,1,0,virus
0,0,4194304,0,1048576,0,0,0,1073741888,0,1,1,virus
0,0,4194304,0,1048576,0,0,0,3221225536,0,1,1,virus
0,0,4194304,0,1048576,0,0,0,1342177344,0,1,0,virus
0,0,4194304,0,1048576,0,0,0,3221225536,0,1,0,virus
0,0,4194304,143612,1048576,0,0,0,1073741888,0,1,1,virus
0,0,4194304,4294967295,1048576,0,0,0,3221225536,0,2,1,virus
0,0,4194304,1162021,1048576,0,0,0,1073741888,0,1,1,virus
0,0,4194304,0,1048576,0,0,0,3221225536,0,24,1,virus
0,0,4194304,88059,1048576,0,0,0,1073741888,0,1,1,virus
0,0,4194304,77116,1048576,0,0,0,1073741888,0,1,1,virus
0,0,4194304,0,1048576,0,0,0,3221225536,0,1,0,virus
0,0,4194304,0,1048576,0,0,0,0,0,0,0,virus
0,1,4194304,37736,1048576,0,0,0,0,0,1,0,virus
0,0,4194304,0,1048576,0,0,0,4026532064,0,1,0,virus
0,0,4194304,0,1048576,0,0,0,3221225536,0,1,1,virus
0,0,4194304,714938,1048576,0,0,0,1073741888,0,1,1,virus
0,0,4194304,0,1048576,0,0,0,3221225536,0,1,0,virus
0,0,4194304,87750,1048576,0,0,0,1073741888,0,1,1,virus
0,0,4194304,935213,1048576,0,0,0,1073741888,0,1,1,virus
0,1,4194304,0,1048576,0,0,0,1073741888,0,1,0,virus
0,0,4194304,335689,1048576,0,0,0,1073741888,0,1,1,virus
0,0,4194304,0,1048576,0,0,0,1073741888,0,1,1,virus
0,0,4194304,114172,1048576,0,0,0,1073741888,0,1,1,virus
0,0,4194304,0,1048576,0,0,0,0,0,1,1,virus
0,0,4194304,0,1048576,0,0,0,1073741888,0,23,1,virus
0,0,4194304,0,1048576,0,0,0,3758096480,0,1,0,virus
0,0,4194304,41042,1048576,0,0,0,1073741888,0,1,1,virus
0,0,4194304,90915,1048576,0,0,0,1073741888,0,1,1,virus
0,0,4194304,0,1048576,0,0,0,3758096480,0,1,1,virus
0,0,4194304,0,1048576,0,0,0,3221225536,0,1,0,virus
0,0,4194304,671180,1048576,0,0,0,1342177344,0,1,0,virus
0,0,4194304,0,1048576,0,0,0,0,0,0,0,virus
0,0,4194304,0,1048576,4082706282,0,0,0,0,1,1,virus
0,0,4194304,68468,1048576,0,0,0,1073741888,0,1,1,virus
0,0,4194304,0,1048576,0,0,0,1342177344,0,1,0,virus
0,0,4194304,1993855,1048576,0,0,0,1073741888,0,1,1,virus
0,0,4194304,0,10048576,0,0,0,3221225536,0,1,0,virus
0,0,4194304,0,10048576,0,0,0,3221225536,0,1,0,virus
0,0,4194304,0,131072,0,0,0,0,0,0,0,virus
0,0,4194304,0,1048576,0,0,0,3758096416,0,1,1,virus
0,0,4194304,0,131072,0,0,0,0,0,0,0,virus
0,0,4194304,0,1048576,0,0,0,1342177344,0,1,0,virus
0,0,4194304,605105,1048576,0,0,0,3221225536,0,1,1,virus
0,0,4194304,0,1048576,0,0,0,3221225536,0,1,1,virus
0,0,4194304,0,1048576,0,0,0,3221225536,0,1,1,virus
0,0,4194304,0,1048576,0,0,0,3221225536,0,1,0,virus
0,0,4194304,0,1048576,0,0,0,1342177344,0,1,1,virus
0,0,4194304,0,1048576,0,0,0,3221225536,0,1,0,virus
