@relation 'virus-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.WrapperSubsetEval -B weka.classifiers.trees.J48 -F 5 -T 0.01 -R 1 -- -C 0.25 -M 2-Sweka.attributeSelection.BestFirst -D 1 -N 5'

@attribute AddressSub numeric
@attribute InnerSub numeric
@attribute RemoteSub numeric
@attribute QuotientStartNodeId numeric
@attribute QuotientRemoteSub numeric
@attribute QuotientStartGraphNodes numeric
@attribute StartNondirectedGraph numeric
@attribute SumofAbExterSub numeric
@attribute SumofAbInnerSub numeric
@attribute QuotientofAbsolutedNodes numeric
@attribute SumofFinalExterSub numeric
@attribute SumofFinalInnerSub numeric
@attribute MaxGraphNodes numeric
@attribute result {virus,begnign}

@data
2122,2952,496,0,13.38,0,0,0,214,9.95,0,297,837,virus
2,0,0,0,0,1.5,2,0,0,3,0,0,2,virus
121,0,0,0,0,122,1,0,0,1.14,0,0,3,virus
0,0,0,0,0,1,1,0,0,1,0,0,0,virus
1206,2413,0,0,0,0,0,0,177,10.08,0,258,458,virus
2,0,0,0,0,1.5,2,0,0,3,0,0,2,virus
1,0,0,0,0,1,2,0,0,0,0,0,0,virus
7,0,0,0,0,1.6,5,0,0,8,0,0,5,virus
2,0,0,0,0,1.5,2,0,0,3,0,0,2,virus
1,0,0,0,0,2,1,0,0,1,0,0,1,virus
141,0,147,3.28,1.97,3.44,208,0,0,4.31,0,0,84,virus
835,2151,419,0,9.66,0,0,0,151,10.07,0,218,430,virus
0,0,0,0,0,1,1,0,0,1,0,0,0,virus
13,0,2,0,9.5,0,0,0,0,19,4,0,9,virus
11,0,0,0,0,0,0,0,0,0,0,0,0,virus
263,0,123,0,3.14,0,0,0,0,29.69,0,0,182,virus
0,0,2,0,1,0,0,0,0,1,0,0,1,virus
15,0,0,2.29,0,2,8,0,0,2,0,0,8,virus
99,0,3,19.71,46,138,1,10,0,3.73,25,0,23,virus
22,0,0,0,0,11.5,2,0,0,4.6,0,0,6,virus
256,0,0,1.65,0,65,4,0,0,1.82,3,0,56,virus
5,0,8,3.5,1.75,14,1,0,0,14,0,0,8,virus
2,0,0,0,0,1.5,2,0,0,3,0,0,2,virus
15,0,4,0,20.75,0,0,26,0,2.86,38,0,34,virus
10,0,0,0,0,1.38,8,0,0,11,0,0,8,virus
2,0,0,0,0,0,0,0,0,1,0,0,1,virus
1,0,0,0,0,1,2,0,0,0,0,0,0,virus
77,158,3,4.09,107.67,2.14,275,0,8,7.88,78,29,151,virus
26,0,53,42,1.58,1.25,69,0,0,21,4,0,67,virus
0,0,0,0,0,1,1,0,0,1,0,0,0,virus
309,0,117,0,3.64,0,0,0,0,8.19,0,0,126,virus
59,8,77,1.62,2.73,11.67,133,0,0,3.75,65,0,104,virus
31,103,1,5.71,217,1.9,199,1,1,18.08,75,32,114,virus
5,0,0,0,0,1,6,0,0,0,0,0,0,virus
0,0,0,0,0,1,1,0,0,1,0,0,0,virus
0,0,0,0,0,1,1,0,0,1,0,0,0,virus
3,0,0,0,0,2,2,0,0,0,0,0,2,virus
5,0,0,0,0,0,0,0,0,0,0,0,0,virus
0,0,0,0,0,1,1,0,0,1,0,0,0,virus
0,0,0,0,0,1,1,0,0,1,0,0,0,virus
145,24,58,0,4.1,0,0,0,0,6.61,0,8,112,virus
144,0,93,0,2.55,0,0,0,0,7.65,0,0,79,virus
0,0,2,0,1,0,0,0,0,1,0,0,1,virus
3,0,0,0,0,4,1,0,0,2,0,0,2,virus
0,0,0,0,0,1,1,0,0,1,0,0,0,virus
0,0,0,0,0,1,1,0,0,1,0,0,0,virus
0,0,0,0,0,1,1,0,0,1,0,0,0,virus
14,0,7,4.55,7.14,3.85,13,20,0,1.43,8,0,13,virus
0,0,2,0,1,0,0,0,0,1,0,0,1,virus
0,0,0,0,0,1,1,0,0,1,0,0,0,virus
0,0,0,0,0,1,1,0,0,1,0,0,0,virus
57,2,1,1.98,87,87,1,0,0,6.69,26,2,33,virus
24,0,0,0,0,25,1,0,0,25,0,0,24,virus
5,0,0,0,0,1,6,0,0,0,0,0,0,virus
2,0,0,0,0,1.5,2,0,0,3,0,0,2,virus
5,0,0,0,0,1,6,0,0,0,0,0,0,virus
33,0,4,0,40.75,0,0,58,0,2.67,68,0,40,virus
5,0,0,0,0,1,6,0,0,0,0,0,0,virus
0,0,0,0,0,1,1,0,0,1,0,0,0,virus
119,2,6,4.74,39.5,1.16,222,4,0,33.86,105,2,204,virus
6,0,0,0,0,0,0,0,0,1,0,0,1,virus
52,1,6,2.16,20.83,8.33,122,0,0,41.67,65,0,52,virus
1,0,0,0,0,1,2,0,0,0,0,0,0,virus
0,0,0,0,0,1,1,0,0,1,0,0,0,virus
105,0,40,0,3.62,0,0,0,0,5.8,0,0,40,virus
3,0,0,0,0,1,4,0,0,0,0,0,0,virus
2226,0,110,1.31,22.62,2488,1,35,0,1.56,116,0,215,virus
146,240,1,3.95,490,70,474,0,7,49,82,30,335,virus
37,0,12,2.68,8.25,1.6,99,0,0,0,49,0,71,virus
6,0,0,0,0,7,1,0,0,7,0,0,6,virus
2,0,0,0,0,3,1,0,0,3,0,0,2,virus
11,0,1,11.6,58,2.76,50,7,0,7.25,38,0,21,virus
114,0,0,6.05,0,5.48,21,0,0,14.38,0,0,59,virus
324,223,6,2.25,117.5,2.21,646,0,5,12.59,137,57,342,virus
65,0,6,13.94,37.17,1.45,223,0,0,0,151,0,154,virus
3,0,0,0,0,1,4,0,0,0,0,0,0,virus
2,0,4,0,13.25,0,0,28,0,1.71,19,0,22,virus
6,0,0,0,0,1,7,0,0,0,0,0,0,virus
1,0,0,0,0,0,0,0,0,1,0,0,0,virus
135,90,130,0,3.26,0,0,0,0,10.87,0,20,236,virus
0,0,0,0,0,1,1,0,0,1,0,0,0,virus
10,0,0,0,0,0,0,0,0,2,0,0,3,virus
2152,0,363,0,6.93,0,0,0,0,13.74,0,0,430,virus
0,0,0,0,0,1,1,0,0,1,0,0,0,virus
1,0,0,0,0,1,2,0,0,0,0,0,0,virus
0,0,0,0,0,1,1,0,0,1,0,0,0,virus
150,13,123,1.69,3.19,26.13,209,5,2,2.43,76,0,71,virus
0,0,0,0,0,1,1,0,0,1,0,0,0,virus
152,0,0,0,0,0,0,0,0,8.94,0,0,69,virus
1,0,0,0,0,2,1,0,0,1,0,0,1,virus
128,177,1,3.21,401,3.82,304,6,3,4.46,73,35,105,virus
30,0,0,0,0,0,0,0,0,6,0,0,16,virus
2,0,0,0,0,1,3,0,0,0,0,0,0,virus
0,0,0,0,0,1,1,0,0,1,0,0,0,virus
559,4,17,1.37,43.82,3.96,681,1,0,12.02,160,1,188,virus
0,0,0,0,0,1,1,0,0,1,0,0,0,virus
0,0,0,0,0,1,1,0,0,1,0,0,0,virus
0,0,0,0,0,1,1,0,0,1,0,0,0,virus
15,0,105,0,1.14,0,0,0,0,1.64,0,0,35,virus
5,0,0,0,0,1,6,0,0,0,0,0,0,virus
118,6,19,1.51,10.89,5.91,178,5,0,11.5,58,0,50,virus
149,0,70,0,3.13,0,0,0,0,6.44,0,0,90,virus
1,0,16,18,1.12,1,18,0,0,0,0,0,0,virus
19,0,3,62,20.67,1,62,0,0,0,39,0,0,virus
12,0,5,0,18.4,0,0,75,0,1.15,0,0,2,virus
0,0,0,0,0,1,1,0,0,1,0,0,0,virus
0,0,0,0,0,1,1,0,0,1,0,0,0,virus
2,0,0,1.5,0,3,1,0,0,1,0,0,1,virus
0,0,0,0,0,1,1,0,0,1,0,0,0,virus
0,0,0,0,0,1,1,0,0,1,0,0,0,virus
38,0,0,0,0,1.04,54,0,0,0,15,0,52,virus
78,0,6,11,38.5,1.39,231,0,0,0,146,0,166,virus
143,0,8,1.66,27.75,6,207,1,0,37,69,0,37,virus
0,0,0,0,0,1,1,0,0,1,0,0,0,virus
24,0,0,1.3,0,15,2,0,0,0,5,0,28,virus
1,0,0,0,0,2,1,0,0,1,0,0,1,virus
0,0,0,0,0,1,1,0,0,1,0,0,0,virus
64,0,0,0,0,0,0,0,0,9.14,0,0,12,virus
0,0,0,0,0,1,1,0,0,1,0,0,0,virus
537,801,184,0,9.76,0,0,0,46,8.51,0,112,302,virus
114,0,30,0,4.8,0,0,0,0,14.4,0,0,72,virus
4,0,0,0,0,1,5,0,0,0,0,0,0,virus
89,132,1,2.74,282,2.85,270,0,6,40.29,56,26,203,virus
6,0,0,0,0,7,1,0,0,7,0,0,6,virus
135,0,8,2.65,25.88,5.31,195,1,0,25.88,62,0,39,virus
9,111,1,25.43,178,1.75,161,0,7,22.25,56,23,102,virus
0,0,0,0,0,1,1,0,0,1,0,0,0,virus
41,3,11,1.68,7.18,3.95,62,3,0,8.78,20,0,31,virus
0,0,0,0,0,1,1,0,0,1,0,0,0,virus
13,0,0,0,0,14,1,0,0,4.67,0,0,3,virus
162,119,6,2.09,71,4.1,401,0,5,23.67,128,32,175,virus
646,0,0,82.88,0,55.25,12,0,0,22.1,16,0,140,virus
271,0,79,1,4.44,351,1,0,0,12.1,0,0,136,virus
398,0,22,0,29.45,0,517,30,0,5.79,197,0,313,virus
71,159,5,3.04,68,1.29,323,1,4,28.33,95,40,264,virus
0,0,0,0,0,1,1,0,0,1,0,0,0,virus
1966,369,1,1.23,2448,349.71,1710,0,7,3.64,86,59,262,virus
49,1,6,1.87,16.5,1.04,96,0,0,33,42,0,95,virus
0,0,0,0,0,1,1,0,0,1,0,0,0,virus
159,119,110,0,4.23,0,0,0,3,7.38,0,28,236,virus
0,0,0,0,0,1,1,0,0,1,0,0,0,virus
16,0,8,4.5,9,5.54,13,38,0,1.38,9,0,13,virus
1069,479,22,1.83,86.77,272.71,1665,2,11,10.32,300,65,637,virus
30,1,6,1.92,11.5,3.45,60,2,0,17.25,29,0,43,virus
2,0,1,0,8,0,0,0,0,0,5,0,0,virus
670,2345,407,0,10.11,0,0,0,165,10.06,0,245,427,virus
0,0,0,0,0,1,1,0,0,1,0,0,0,virus
1,0,0,0,0,2,1,0,0,1,0,0,1,virus
3477,0,457,1,8.61,12.61,3509,0,0,12.34,0,0,427,virus
643,0,127,0,6.06,0,0,0,0,12.42,0,0,140,virus
2,0,0,0,0,1,3,0,0,0,0,0,0,virus
3080,0,368,0,9.37,0,0,0,0,9.55,0,0,409,virus
11,0,0,0,0,0,0,0,0,3.67,0,0,4,virus
0,0,0,0,0,1,1,0,0,1,0,0,0,virus
84,192,1,3.51,435,1.5,416,3,2,22.89,143,40,290,virus
0,0,2,0,1,0,0,0,0,1,0,0,1,virus
854,1449,14,1.73,200.79,11.52,2185,0,188,4.99,369,131,307,virus
1,0,0,0,0,0,0,0,0,1,0,0,0,virus
242,4,16,3.38,20.25,2.68,162,1,0,2.06,59,1,121,virus
0,0,0,0,0,1,1,0,0,1,0,0,0,virus
151,145,1,3.37,418,3.19,366,1,3,9.5,98,34,174,virus
1,0,0,0,0,1,2,0,0,0,0,0,0,virus
0,0,0,0,0,1,1,0,0,1,0,0,0,virus
0,0,0,0,0,1,1,0,0,1,0,0,0,virus
19,0,0,1.67,0,1.82,11,0,0,2.22,0,0,11,virus
0,0,0,0,0,1,1,0,0,1,0,0,0,virus
0,0,0,0,0,1,1,0,0,1,0,0,0,virus
833,101,0,1.07,0,7.77,955,0,4,33.13,58,25,863,virus
11,0,0,0,0,0,0,8,0,2.62,2,0,11,virus
1207,3241,419,0,13,236.91,4893,0,241,10.96,0,325,505,virus
60,140,74,0,3.7,0,0,0,4,8.84,0,38,93,virus
9,0,17,0,1.59,1,27,0,0,0,0,0,0,virus
2256,0,109,1.27,23.11,2519,1,28,0,1.62,125,0,299,virus
24,0,4,0,19.5,0,0,12,0,5.2,38,0,36,virus
5,0,0,0,0,0,0,0,0,1.67,0,0,2,virus
0,0,0,0,0,1,1,0,0,1,0,0,0,virus
6,1,14,2.87,3.07,1.08,40,1,0,14.33,20,0,40,virus
29,0,0,5.33,0,1,32,0,0,0,2,0,0,virus
0,0,0,0,0,1,1,0,0,1,0,0,0,virus
0,0,0,0,0,1,1,0,0,1,0,0,0,virus
4,0,14,4.75,1.36,3.8,5,0,0,19,0,0,13,virus
50,0,0,51,0,8.5,24,0,0,6.38,0,0,16,virus
2,0,0,0,0,1.5,2,0,0,3,0,0,2,virus
1,0,0,0,0,0,0,2,0,1,0,0,1,virus
0,0,2,0,1,0,0,0,0,1,0,0,1,virus
7,0,0,0,0,1.14,7,0,0,8,0,0,7,virus
0,0,0,0,0,1,1,0,0,1,0,0,0,virus
0,0,0,0,0,1,1,0,0,1,0,0,0,virus
1,0,0,0,0,1,2,0,0,0,0,0,0,virus
4,0,0,0,0,1,5,0,0,0,0,0,0,virus
0,0,0,0,0,1,1,0,0,1,0,0,0,virus
1,0,0,0,0,1,2,0,0,0,0,0,0,virus
202,182,1,2.05,489,1.69,472,2,3,54.33,100,55,290,virus
0,0,0,0,0,1,1,0,0,1,0,0,0,virus
15,0,0,2.17,0,6.5,4,0,0,0,10,0,22,virus
20,0,4,5.22,11.75,11.75,4,14,0,1.74,8,0,5,virus
1,0,0,0,0,0,0,0,0,1,0,0,0,virus
4,53,1,32.67,98,1.11,88,0,2,49,38,18,88,virus
5,0,0,0,0,1,6,0,0,0,0,0,0,virus
48,0,3,0,27,0,0,5,0,3.12,25,0,13,virus
0,0,0,0,0,1,1,0,0,1,0,0,0,virus
0,0,0,0,0,1,1,0,0,1,0,0,0,virus
0,0,0,0,0,1,1,0,0,1,0,0,0,virus
426,0,0,1,0,427,1,0,0,6.89,0,0,27,virus
1,0,0,0,0,1,2,0,0,0,0,0,0,virus
0,0,0,0,0,1,1,0,0,1,0,0,0,virus
567,506,0,2.86,0,3.82,1137,1,14,31.89,84,91,734,virus
34,1,8,2.19,11.5,3.54,86,0,0,92,48,0,37,virus
2,0,0,0,0,3,1,0,0,3,0,0,2,virus
0,0,0,0,0,1,1,0,0,1,0,0,0,virus
81,0,1,11.86,83,1.6,75,0,0,10.38,0,0,52,virus
2236,0,110,1.31,22.69,2496,1,35,0,1.59,114,0,215,virus
159,198,1,2.93,528,3.18,478,0,2,11.73,138,39,212,virus
1,0,0,0,0,2,1,0,0,1,0,0,1,virus
17,0,4,0,23,0,0,19,0,4.18,52,0,34,virus
0,0,0,0,0,1,1,0,0,1,0,0,0,virus
2,0,0,0,0,1.5,2,0,0,3,0,0,2,virus
80,0,3,11.71,82,1.38,246,0,0,0,162,0,178,virus
0,0,1,0,17,0,0,16,0,1,0,0,1,virus
12,0,8,2.3,5.75,46,1,17,0,1.59,8,0,13,virus
0,0,0,0,0,1,1,0,0,1,0,0,0,virus
27,0,1,8.25,66,1.22,54,5,0,13.2,32,0,54,virus
0,0,0,0,0,1,1,0,0,1,0,0,0,virus
372,207,1,2.09,718,5.84,534,1,5,4.72,93,50,180,virus
92,0,0,0,0,46.5,30,0,0,4.04,0,0,6,virus
1,0,0,0,0,2,1,0,0,1,0,0,1,virus
1,0,0,0,0,1,2,0,0,0,0,0,0,virus
0,0,0,0,0,1,1,0,0,1,0,0,0,virus
0,0,0,0,0,1,1,0,0,1,0,0,0,virus
4,0,0,0,0,0,0,0,0,2,0,0,2,virus
3885,0,447,0,9.69,0,0,0,0,7.93,0,0,427,virus
369,1868,401,0,8.1,0,0,0,151,8.41,0,214,427,virus
0,0,0,0,0,1,1,0,0,1,0,0,0,virus
502,479,6,10.47,211.17,8.39,994,3,23,5.46,245,71,241,virus
28,0,3,0,30,0,0,3,0,22.5,56,0,65,virus
668,0,138,0,5.84,0,0,0,0,21.21,0,0,523,virus
114,154,1,3.32,399,2.73,383,1,3,30.69,120,47,228,virus
1,0,0,2,0,2,1,0,0,1,0,0,1,virus
0,0,0,0,0,1,1,0,0,1,0,0,0,virus
1164,2309,436,0,10.64,0,0,0,174,7.45,0,233,427,virus
16,0,0,3.5,0,1.04,27,0,0,28,11,0,27,virus
0,0,0,0,0,1,1,0,0,1,0,0,0,virus
9,0,0,2.25,0,1,18,0,0,0,8,0,0,virus
471,0,108,0,5.36,0,0,0,0,10.16,0,0,198,virus
1,0,0,2,0,2,1,0,0,1,0,0,1,virus
2,0,0,0,0,1,3,0,0,0,0,0,0,virus
1,0,0,0,0,1,2,0,0,0,0,0,0,virus
23,0,3,0,27,1.62,81,0,0,0,54,0,50,virus
2,0,0,1.5,0,3,1,0,0,1,0,0,1,virus
249,193,2,3.14,287.5,5.64,445,26,4,5.99,80,37,102,virus
127,0,0,1.04,0,64,2,0,0,12.8,0,0,83,virus
226,0,0,0,0,0,0,0,0,13.29,0,0,36,virus
3,0,0,0,0,1,4,0,0,0,0,0,0,virus
3,0,1,0,15,15,1,0,0,15,10,0,14,virus
1,0,2,0,7,0,0,11,0,1.17,0,0,2,virus
0,0,0,0,0,1,1,0,0,1,0,0,0,virus
0,0,0,0,0,1,1,0,0,1,0,0,0,virus
0,0,0,0,0,1,1,0,0,1,0,0,0,virus
219,313,1,2.65,658,2.44,554,2,10,6.45,88,70,270,virus
46,0,10,3.09,9.9,5.21,88,0,0,24.75,42,0,79,virus
0,0,0,0,0,1,1,0,0,1,0,0,0,virus
0,0,0,0,0,1,1,0,0,1,0,0,0,virus
281,2,2,2.92,191.5,1.48,342,7,0,9.34,90,2,259,virus
2,0,0,0,0,3,1,0,0,3,0,0,2,virus
2,0,0,0,0,1,3,0,0,0,0,0,0,virus
8,0,0,6.4,0,32,1,0,0,32,23,0,27,virus
446,1355,7,1.53,328.14,328.14,1996,25,102,9.26,332,129,380,virus
0,0,2,0,1,0,0,0,0,1,0,0,1,virus
11,0,0,6,0,1,12,0,0,0,0,0,0,virus
141,103,1,3.29,326,1.99,237,1,2,3.79,65,29,164,virus
412,0,179,0,3.3,0,0,0,0,22.73,0,0,327,virus
112,2,0,7.19,0,16.43,7,0,0,12.78,0,1,18,virus
2,0,0,0,0,1.5,2,0,0,3,0,0,2,virus
0,0,0,0,0,1,1,0,0,1,0,0,0,virus
2,0,0,3,0,1.5,2,0,0,3,0,0,2,virus
23,0,5,4.5,16.2,8.1,75,2,0,20.25,50,0,24,virus
0,0,0,0,0,1,1,0,0,1,0,0,0,virus
697,1127,7,3.9,323.14,18.39,1732,5,140,4.97,328,139,288,virus
3,0,0,2,0,2,2,0,0,2,0,0,2,virus
130,0,116,82.33,2.13,1.32,238,0,0,82.33,0,0,187,virus
4,0,0,0,0,5,1,0,0,5,0,0,4,virus
215,365,154,0,6.08,0,0,0,19,10.17,0,65,241,virus
150,308,1,5.86,574,82,558,0,6,57.4,92,45,449,virus
1959,0,239,0,9.2,0,0,0,0,9.86,0,0,672,virus
0,0,2,0,1,0,0,0,0,1,0,0,1,virus
242,0,65,0,4.72,0,0,0,0,9.9,0,0,134,virus
3,0,0,0,0,1,4,0,0,0,0,0,0,virus
183,2,1,12.32,234,1.59,226,0,0,117,47,2,147,virus
3,0,0,2,0,2,2,0,0,2,0,0,2,virus
22,0,2,0,30,0,0,17,0,3,19,0,16,virus
5,0,0,0,0,1,6,0,0,0,0,0,0,virus
0,0,0,0,0,1,1,0,0,1,0,0,0,virus
12,0,0,8.5,0,1.7,10,0,0,17,4,0,10,virus
727,0,164,0,5.43,0,0,0,0,12.04,0,0,420,virus
2,0,0,0,0,1.5,2,0,0,3,0,0,2,virus
74,0,6,10.9,38.17,1.41,229,0,0,0,148,0,162,virus
24,88,10,5.46,19.1,1.16,177,0,4,47.75,67,25,165,virus
0,0,1,0,16,0,0,15,0,1,0,0,1,virus
51,0,8,4.09,16.88,3,132,0,0,45,75,0,55,virus
1,0,0,2,0,2,1,0,0,1,0,0,1,virus
185,0,0,1.43,0,10.94,17,0,0,0,0,0,21,virus
0,0,0,0,0,1,1,0,0,1,0,0,0,virus
53,0,0,0,0,27.5,2,0,0,7.86,1,0,18,virus
58,215,111,8.1,3.5,1.38,366,0,14,27.79,2,42,282,virus
1598,605,227,0,11.29,111.39,2446,0,47,27.55,0,115,1502,virus
85,0,64,1.76,2.34,7.5,149,0,0,150,0,0,60,virus
8,0,9,0,3.89,0,0,8,0,2.92,10,0,21,virus
29,0,0,2.82,0,31,1,0,0,2.38,1,0,12,virus
15,0,0,0,0,0,0,0,0,3.75,0,0,6,virus
408,246,1,2.29,796,5.14,572,3,11,4.15,88,65,228,virus
0,0,0,0,0,1,1,0,0,1,0,0,0,virus
434,336,1,2.65,923,3.24,741,0,27,5.3,128,41,285,virus
11,0,0,0,0,12,1,0,0,4,0,0,5,virus
9,0,0,0,0,10,1,0,0,10,0,0,9,virus
19,0,0,2.86,0,1,20,0,0,0,0,0,0,virus
10,0,0,0,0,1.1,10,0,0,11,0,0,10,virus
325,150,1,1.77,602,4.15,558,0,4,22.3,117,44,223,virus
261,0,197,1,2.33,459,1,0,0,8.2,0,0,157,virus
0,0,0,0,0,1,1,0,0,1,0,0,0,virus
10,0,38,0,1.34,1.76,50,0,0,51,2,0,36,virus
6,1,4,6.8,8.5,1.1,31,1,0,11.33,21,0,31,virus
259,208,2,2.2,316.5,4.46,551,16,2,10.73,121,50,290,virus
2,53,1,106,106,1.1,96,0,2,53,48,18,96,virus
1,0,0,0,0,0,0,0,0,1,0,0,0,virus
495,2,8,1.14,71.88,7.01,551,1,0,27.38,68,2,425,virus
5,0,0,2.8,0,14,1,3,0,3.5,5,0,4,virus
175,1,9,1.4,28.67,43,6,0,0,36.86,72,0,38,virus
2,0,0,0,0,3,1,0,0,3,0,0,2,virus
9,0,20,0,1.5,1.2,25,0,0,6,0,0,25,virus
3,0,0,0,0,1,4,0,0,0,0,0,0,virus
0,0,0,0,0,1,1,0,0,1,0,0,0,virus
433,0,96,0,5.51,0,0,0,0,9.98,0,0,151,virus
0,0,0,0,0,1,1,0,0,1,0,0,0,virus
0,0,0,0,0,1,1,0,0,1,0,0,0,virus
37,0,12,2.68,8.25,1.6,99,0,0,0,49,0,71,virus
1,0,0,0,0,0,0,2,0,1,0,0,1,virus
0,0,0,0,0,1,1,0,0,1,0,0,0,virus
237,237,2,1.57,247.5,8.68,459,0,8,19.8,0,66,106,virus
0,0,0,0,0,1,1,0,0,1,0,0,0,virus
4,0,0,1.25,0,5,1,0,0,5,0,0,4,virus
1,0,0,0,0,0,0,0,0,1,0,0,0,virus
89,132,1,2.74,282,2.85,270,0,6,40.29,56,26,203,virus
0,0,0,0,0,1,1,0,0,1,0,0,0,virus
8,0,0,0,0,1.5,6,0,0,3,0,0,6,virus
21,0,0,0,0,22,1,0,0,1.29,0,0,3,virus
0,0,0,0,0,1,1,0,0,1,0,0,0,virus
10,0,0,0,0,5.5,2,0,0,2.2,0,0,2,virus
42,2,35,2.2,3.77,3.38,126,1,0,22,50,1,69,virus
0,0,0,0,0,1,1,0,0,1,0,0,0,virus
31,1,6,2.65,16.33,6.53,95,0,0,98,59,0,44,virus
118,0,36,0,4.31,155,1,0,0,6.46,0,0,46,virus
17,87,1,12.92,155,1.12,145,0,2,77.5,48,25,138,virus
15,0,19,1.52,1.84,2.92,12,0,0,2.92,0,0,12,virus
270,0,88,0,4.07,0,0,0,0,25.57,0,0,270,virus
10,0,38,0,1.34,1.76,50,0,0,51,2,0,36,virus
5,1,4,11.75,11.75,1.21,39,1,0,15.67,35,0,39,virus
5,0,0,0,0,1,6,0,0,0,0,0,0,virus
519,329,4,3.28,255.25,4.91,757,0,23,4.04,159,41,381,virus
0,0,0,0,0,1,1,0,0,1,0,0,0,virus
3,0,0,0,0,4,1,0,0,4,0,0,3,virus
0,0,0,0,0,1,1,0,0,1,0,0,0,virus
24,1,27,2.82,3.56,2.46,93,1,0,32,42,0,48,virus
7,0,0,0,0,1,8,0,0,0,0,0,0,virus
59,0,5,0,33.6,0,0,31,0,5.09,73,0,57,virus
0,0,0,0,0,1,1,0,0,1,0,0,0,virus
37,0,0,0,0,12.67,3,0,0,2.24,0,0,4,virus
0,0,0,0,0,1,1,0,0,1,0,0,0,virus
33,7,93,1.4,1.84,15.55,11,3,0,2.09,34,0,43,virus
52,0,4,0,36.75,0,0,41,0,3.42,50,0,23,virus
5,0,0,0,0,1,6,0,0,0,0,0,0,virus
785,311,16,5.09,88.19,5.43,1217,3,6,10.22,251,51,378,virus
86,0,13,9.33,12.92,8.84,168,0,0,0,68,0,90,virus
98,0,4,3,42.75,3.29,161,0,0,42.75,68,0,117,virus
128,0,2,1.54,91,8.67,162,0,0,14,51,0,63,virus
0,0,0,0,0,1,1,0,0,1,0,0,0,virus
0,0,0,0,0,1,1,0,0,1,0,0,0,virus
1,0,0,0,0,2,1,0,0,1,0,0,1,virus
216,177,1,2.77,551,2.22,508,0,4,15.31,131,38,248,virus
6,0,0,0,0,1,7,0,0,0,0,0,0,virus
8,0,0,0,0,4.5,2,0,0,0,0,0,5,virus
45,0,89,0,1.52,1.67,126,0,0,0,0,0,81,virus
0,0,0,0,0,1,1,0,0,1,0,0,0,virus
333,2,2,1.61,252,1.53,488,3,0,31.5,163,2,330,virus
43,175,40,0,6.6,52.8,213,0,19,8.25,0,34,101,virus
7,0,0,2.29,0,1,16,0,0,0,8,0,0,virus
0,0,0,0,0,1,1,0,0,1,0,0,0,virus
0,0,0,0,0,1,1,0,0,1,0,0,0,virus
24,88,10,5.46,19.1,1.16,177,0,4,47.75,67,25,165,virus
0,0,0,0,0,1,1,0,0,1,0,0,0,virus
70,2,1,16.78,151,151,1,9,0,11.62,68,2,68,virus
18,0,0,0,0,6.33,3,0,0,19,0,0,6,virus
0,0,0,0,0,1,1,0,0,1,0,0,0,virus
6,0,0,0,0,7,1,0,0,7,0,0,6,virus
726,0,165,0,5.4,0,0,0,0,16.5,0,0,601,virus
53,0,123,0,1.43,0,0,0,0,3.26,0,0,35,virus
141,7,109,2.21,3.03,22,139,5,2,1.88,66,0,40,virus
0,0,0,0,0,1,1,0,0,1,0,0,0,virus
126,186,1,2.53,433,1.87,383,1,6,10.07,84,49,231,virus
0,0,0,0,0,1,1,0,0,1,0,0,0,virus
0,0,0,0,0,1,1,0,0,1,0,0,0,virus
2,0,0,1.5,0,3,1,0,0,1,0,0,1,virus
10,0,0,0,0,0,0,12,0,1.69,0,0,9,virus
154,0,62,1.01,3.5,1.42,195,0,0,9.86,0,0,153,virus
0,0,0,0,0,1,1,0,0,1,0,0,0,virus
0,0,0,0,0,1,1,0,0,1,0,0,0,virus
0,0,1,2,2,1,2,0,0,0,0,0,0,virus
2,0,0,0,0,1.5,2,0,0,3,0,0,2,virus
0,0,17,0,1.06,1,18,0,0,0,0,0,0,virus
0,0,0,0,0,1,1,0,0,1,0,0,0,virus
1,0,0,2,0,2,1,0,0,1,0,0,1,virus
0,0,0,0,0,1,1,0,0,1,0,0,0,virus
52,0,0,2.33,0,28,2,0,0,2.67,3,0,26,virus
0,0,0,0,0,1,1,0,0,1,0,0,0,virus
121,0,8,3.11,23.75,17.27,182,0,0,47.5,60,0,37,virus
0,0,0,0,0,1,1,0,0,1,0,0,0,virus
98,0,4,2.98,43.25,3.39,163,0,0,43.25,70,0,120,virus
67,0,5,0,44,0,0,73,0,2.89,75,0,36,virus
64,22,115,0,1.97,0,0,0,1,18.92,0,5,66,virus
0,0,0,0,0,1,1,0,0,1,0,0,0,virus
41,0,4,0,27.5,0,0,6,0,13.75,59,0,70,virus
0,0,0,0,0,1,1,0,0,1,0,0,0,virus
0,0,0,0,0,1,1,0,0,1,0,0,0,virus
4308,0,440,0,10.79,0,0,0,0,8.33,0,0,693,virus
20,0,4,0,26.75,0,0,83,0,1.24,0,0,2,virus
0,0,0,0,0,1,1,0,0,1,0,0,0,virus
8,0,0,0,0,1.12,8,0,0,9,0,0,8,virus
89,132,1,2.74,282,2.85,270,0,6,40.29,56,26,203,virus
213,0,0,0,0,214,1,0,0,11.26,0,0,76,virus
28,0,5,20,20,50,2,17,0,5.56,49,0,55,virus
77,336,1,4.4,515,2.05,492,4,11,32.19,88,62,251,virus
